     0.356160E+03     0.293163E+03     0.293200E+03     0.293237E+03     0.293273E+03     0.293307E+03     0.293340E+03     0.293372E+03     0.293401E+03     0.293428E+03     0.293452E+03     0.293475E+03     0.293494E+03     0.293512E+03     0.293527E+03     0.293540E+03     0.293552E+03     0.293561E+03     0.293569E+03     0.293576E+03     0.293581E+03     0.293586E+03     0.293589E+03     0.293592E+03     0.293594E+03     0.293596E+03     0.293597E+03     0.293598E+03     0.293599E+03     0.293599E+03     0.293600E+03     0.293600E+03     0.293600E+03     0.293600E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293600E+03     0.293600E+03     0.293600E+03     0.293600E+03     0.293599E+03     0.293599E+03     0.293598E+03     0.293597E+03     0.293596E+03     0.293594E+03     0.293592E+03     0.293589E+03     0.293586E+03     0.293581E+03     0.293576E+03     0.293569E+03     0.293561E+03     0.293552E+03     0.293540E+03     0.293527E+03     0.293512E+03     0.293494E+03     0.293475E+03     0.293452E+03     0.293428E+03     0.293401E+03     0.293372E+03     0.293340E+03     0.293307E+03     0.293273E+03     0.293237E+03     0.293200E+03     0.293163E+03     0.356160E+03
     0.293163E+03     0.293163E+03     0.293200E+03     0.293237E+03     0.293273E+03     0.293307E+03     0.293340E+03     0.293372E+03     0.293401E+03     0.293428E+03     0.293452E+03     0.293475E+03     0.293494E+03     0.293512E+03     0.293527E+03     0.293540E+03     0.293552E+03     0.293561E+03     0.293569E+03     0.293576E+03     0.293581E+03     0.293586E+03     0.293589E+03     0.293592E+03     0.293594E+03     0.293596E+03     0.293597E+03     0.293598E+03     0.293599E+03     0.293599E+03     0.293600E+03     0.293600E+03     0.293600E+03     0.293600E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293601E+03     0.293600E+03     0.293600E+03     0.293600E+03     0.293600E+03     0.293599E+03     0.293599E+03     0.293598E+03     0.293597E+03     0.293596E+03     0.293594E+03     0.293592E+03     0.293589E+03     0.293586E+03     0.293581E+03     0.293576E+03     0.293569E+03     0.293561E+03     0.293552E+03     0.293540E+03     0.293527E+03     0.293512E+03     0.293494E+03     0.293475E+03     0.293452E+03     0.293428E+03     0.293401E+03     0.293372E+03     0.293340E+03     0.293307E+03     0.293273E+03     0.293237E+03     0.293200E+03     0.293163E+03     0.293163E+03
     0.293200E+03     0.293200E+03     0.293684E+03     0.294162E+03     0.294630E+03     0.295081E+03     0.295512E+03     0.295919E+03     0.296299E+03     0.296650E+03     0.296971E+03     0.297261E+03     0.297520E+03     0.297748E+03     0.297948E+03     0.298121E+03     0.298268E+03     0.298393E+03     0.298497E+03     0.298583E+03     0.298654E+03     0.298711E+03     0.298756E+03     0.298792E+03     0.298821E+03     0.298843E+03     0.298859E+03     0.298872E+03     0.298882E+03     0.298889E+03     0.298894E+03     0.298898E+03     0.298900E+03     0.298902E+03     0.298904E+03     0.298904E+03     0.298905E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298906E+03     0.298905E+03     0.298904E+03     0.298904E+03     0.298902E+03     0.298900E+03     0.298898E+03     0.298894E+03     0.298889E+03     0.298882E+03     0.298872E+03     0.298859E+03     0.298843E+03     0.298821E+03     0.298792E+03     0.298756E+03     0.298711E+03     0.298654E+03     0.298583E+03     0.298497E+03     0.298393E+03     0.298268E+03     0.298121E+03     0.297948E+03     0.297748E+03     0.297520E+03     0.297261E+03     0.296971E+03     0.296650E+03     0.296299E+03     0.295919E+03     0.295512E+03     0.295081E+03     0.294630E+03     0.294162E+03     0.293684E+03     0.293200E+03     0.293200E+03
     0.293237E+03     0.293237E+03     0.294162E+03     0.295077E+03     0.295970E+03     0.296832E+03     0.297656E+03     0.298435E+03     0.299162E+03     0.299833E+03     0.300447E+03     0.301001E+03     0.301496E+03     0.301933E+03     0.302315E+03     0.302645E+03     0.302928E+03     0.303166E+03     0.303365E+03     0.303530E+03     0.303665E+03     0.303774E+03     0.303861E+03     0.303930E+03     0.303984E+03     0.304026E+03     0.304058E+03     0.304082E+03     0.304100E+03     0.304114E+03     0.304124E+03     0.304131E+03     0.304136E+03     0.304140E+03     0.304142E+03     0.304144E+03     0.304145E+03     0.304146E+03     0.304147E+03     0.304147E+03     0.304147E+03     0.304148E+03     0.304148E+03     0.304148E+03     0.304148E+03     0.304148E+03     0.304148E+03     0.304148E+03     0.304148E+03     0.304148E+03     0.304148E+03     0.304148E+03     0.304148E+03     0.304148E+03     0.304148E+03     0.304148E+03     0.304148E+03     0.304148E+03     0.304148E+03     0.304148E+03     0.304148E+03     0.304147E+03     0.304147E+03     0.304147E+03     0.304146E+03     0.304145E+03     0.304144E+03     0.304142E+03     0.304140E+03     0.304136E+03     0.304131E+03     0.304124E+03     0.304114E+03     0.304100E+03     0.304082E+03     0.304058E+03     0.304026E+03     0.303984E+03     0.303930E+03     0.303861E+03     0.303774E+03     0.303665E+03     0.303530E+03     0.303365E+03     0.303166E+03     0.302928E+03     0.302645E+03     0.302315E+03     0.301933E+03     0.301496E+03     0.301001E+03     0.300447E+03     0.299833E+03     0.299162E+03     0.298435E+03     0.297656E+03     0.296832E+03     0.295970E+03     0.295077E+03     0.294162E+03     0.293237E+03     0.293237E+03
     0.293273E+03     0.293273E+03     0.294630E+03     0.295970E+03     0.297279E+03     0.298544E+03     0.299752E+03     0.300893E+03     0.301959E+03     0.302943E+03     0.303842E+03     0.304655E+03     0.305380E+03     0.306022E+03     0.306582E+03     0.307066E+03     0.307479E+03     0.307829E+03     0.308121E+03     0.308362E+03     0.308560E+03     0.308720E+03     0.308848E+03     0.308949E+03     0.309028E+03     0.309089E+03     0.309136E+03     0.309172E+03     0.309198E+03     0.309218E+03     0.309233E+03     0.309243E+03     0.309251E+03     0.309256E+03     0.309260E+03     0.309263E+03     0.309265E+03     0.309266E+03     0.309267E+03     0.309267E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309268E+03     0.309267E+03     0.309267E+03     0.309266E+03     0.309265E+03     0.309263E+03     0.309260E+03     0.309256E+03     0.309251E+03     0.309243E+03     0.309233E+03     0.309218E+03     0.309198E+03     0.309172E+03     0.309136E+03     0.309089E+03     0.309028E+03     0.308949E+03     0.308848E+03     0.308720E+03     0.308560E+03     0.308362E+03     0.308121E+03     0.307829E+03     0.307479E+03     0.307066E+03     0.306582E+03     0.306022E+03     0.305380E+03     0.304655E+03     0.303842E+03     0.302943E+03     0.301959E+03     0.300893E+03     0.299752E+03     0.298544E+03     0.297279E+03     0.295970E+03     0.294630E+03     0.293273E+03     0.293273E+03
     0.293307E+03     0.293307E+03     0.295081E+03     0.296832E+03     0.298544E+03     0.300197E+03     0.301775E+03     0.303267E+03     0.304660E+03     0.305947E+03     0.307122E+03     0.308184E+03     0.309133E+03     0.309971E+03     0.310703E+03     0.311336E+03     0.311876E+03     0.312333E+03     0.312715E+03     0.313031E+03     0.313289E+03     0.313498E+03     0.313665E+03     0.313797E+03     0.313900E+03     0.313980E+03     0.314042E+03     0.314088E+03     0.314123E+03     0.314149E+03     0.314168E+03     0.314182E+03     0.314192E+03     0.314199E+03     0.314204E+03     0.314207E+03     0.314210E+03     0.314211E+03     0.314212E+03     0.314213E+03     0.314214E+03     0.314214E+03     0.314214E+03     0.314214E+03     0.314214E+03     0.314214E+03     0.314214E+03     0.314214E+03     0.314215E+03     0.314215E+03     0.314215E+03     0.314215E+03     0.314215E+03     0.314215E+03     0.314214E+03     0.314214E+03     0.314214E+03     0.314214E+03     0.314214E+03     0.314214E+03     0.314214E+03     0.314214E+03     0.314213E+03     0.314212E+03     0.314211E+03     0.314210E+03     0.314207E+03     0.314204E+03     0.314199E+03     0.314192E+03     0.314182E+03     0.314168E+03     0.314149E+03     0.314123E+03     0.314088E+03     0.314042E+03     0.313980E+03     0.313900E+03     0.313797E+03     0.313665E+03     0.313498E+03     0.313289E+03     0.313031E+03     0.312715E+03     0.312333E+03     0.311876E+03     0.311336E+03     0.310703E+03     0.309971E+03     0.309133E+03     0.308184E+03     0.307122E+03     0.305947E+03     0.304660E+03     0.303267E+03     0.301775E+03     0.300197E+03     0.298544E+03     0.296832E+03     0.295081E+03     0.293307E+03     0.293307E+03
     0.293340E+03     0.293340E+03     0.295512E+03     0.297656E+03     0.299752E+03     0.301775E+03     0.303709E+03     0.305535E+03     0.307241E+03     0.308816E+03     0.310256E+03     0.311556E+03     0.312717E+03     0.313743E+03     0.314640E+03     0.315414E+03     0.316076E+03     0.316636E+03     0.317103E+03     0.317490E+03     0.317806E+03     0.318062E+03     0.318266E+03     0.318428E+03     0.318555E+03     0.318653E+03     0.318728E+03     0.318785E+03     0.318828E+03     0.318859E+03     0.318883E+03     0.318900E+03     0.318912E+03     0.318920E+03     0.318926E+03     0.318931E+03     0.318934E+03     0.318936E+03     0.318937E+03     0.318938E+03     0.318938E+03     0.318939E+03     0.318939E+03     0.318939E+03     0.318939E+03     0.318939E+03     0.318939E+03     0.318939E+03     0.318939E+03     0.318939E+03     0.318939E+03     0.318939E+03     0.318939E+03     0.318939E+03     0.318939E+03     0.318939E+03     0.318939E+03     0.318939E+03     0.318939E+03     0.318939E+03     0.318939E+03     0.318938E+03     0.318938E+03     0.318937E+03     0.318936E+03     0.318934E+03     0.318931E+03     0.318926E+03     0.318920E+03     0.318912E+03     0.318900E+03     0.318883E+03     0.318859E+03     0.318828E+03     0.318785E+03     0.318728E+03     0.318653E+03     0.318555E+03     0.318428E+03     0.318266E+03     0.318062E+03     0.317806E+03     0.317490E+03     0.317103E+03     0.316636E+03     0.316076E+03     0.315414E+03     0.314640E+03     0.313743E+03     0.312717E+03     0.311556E+03     0.310256E+03     0.308816E+03     0.307241E+03     0.305535E+03     0.303709E+03     0.301775E+03     0.299752E+03     0.297656E+03     0.295512E+03     0.293340E+03     0.293340E+03
     0.293372E+03     0.293372E+03     0.295919E+03     0.298435E+03     0.300893E+03     0.303267E+03     0.305535E+03     0.307677E+03     0.309678E+03     0.311527E+03     0.313215E+03     0.314741E+03     0.316103E+03     0.317307E+03     0.318358E+03     0.319267E+03     0.320044E+03     0.320700E+03     0.321248E+03     0.321702E+03     0.322073E+03     0.322373E+03     0.322613E+03     0.322803E+03     0.322951E+03     0.323066E+03     0.323155E+03     0.323221E+03     0.323272E+03     0.323309E+03     0.323336E+03     0.323356E+03     0.323370E+03     0.323380E+03     0.323387E+03     0.323392E+03     0.323396E+03     0.323398E+03     0.323400E+03     0.323401E+03     0.323401E+03     0.323402E+03     0.323402E+03     0.323402E+03     0.323402E+03     0.323403E+03     0.323403E+03     0.323403E+03     0.323403E+03     0.323403E+03     0.323403E+03     0.323403E+03     0.323403E+03     0.323403E+03     0.323403E+03     0.323403E+03     0.323403E+03     0.323402E+03     0.323402E+03     0.323402E+03     0.323402E+03     0.323401E+03     0.323401E+03     0.323400E+03     0.323398E+03     0.323396E+03     0.323392E+03     0.323387E+03     0.323380E+03     0.323370E+03     0.323356E+03     0.323336E+03     0.323309E+03     0.323272E+03     0.323221E+03     0.323155E+03     0.323066E+03     0.322951E+03     0.322803E+03     0.322613E+03     0.322373E+03     0.322073E+03     0.321702E+03     0.321248E+03     0.320700E+03     0.320044E+03     0.319267E+03     0.318358E+03     0.317307E+03     0.316103E+03     0.314741E+03     0.313215E+03     0.311527E+03     0.309678E+03     0.307677E+03     0.305535E+03     0.303267E+03     0.300893E+03     0.298435E+03     0.295919E+03     0.293372E+03     0.293372E+03
     0.293401E+03     0.293401E+03     0.296299E+03     0.299162E+03     0.301958E+03     0.304660E+03     0.307241E+03     0.309678E+03     0.311955E+03     0.314059E+03     0.315980E+03     0.317715E+03     0.319266E+03     0.320635E+03     0.321832E+03     0.322866E+03     0.323750E+03     0.324496E+03     0.325120E+03     0.325636E+03     0.326058E+03     0.326400E+03     0.326673E+03     0.326889E+03     0.327058E+03     0.327189E+03     0.327289E+03     0.327365E+03     0.327423E+03     0.327465E+03     0.327496E+03     0.327518E+03     0.327535E+03     0.327546E+03     0.327554E+03     0.327560E+03     0.327564E+03     0.327566E+03     0.327568E+03     0.327569E+03     0.327570E+03     0.327571E+03     0.327571E+03     0.327571E+03     0.327571E+03     0.327572E+03     0.327572E+03     0.327572E+03     0.327572E+03     0.327572E+03     0.327572E+03     0.327572E+03     0.327572E+03     0.327572E+03     0.327572E+03     0.327572E+03     0.327572E+03     0.327571E+03     0.327571E+03     0.327571E+03     0.327571E+03     0.327570E+03     0.327569E+03     0.327568E+03     0.327566E+03     0.327564E+03     0.327560E+03     0.327554E+03     0.327546E+03     0.327535E+03     0.327518E+03     0.327496E+03     0.327465E+03     0.327423E+03     0.327365E+03     0.327289E+03     0.327189E+03     0.327058E+03     0.326889E+03     0.326673E+03     0.326400E+03     0.326058E+03     0.325636E+03     0.325120E+03     0.324496E+03     0.323750E+03     0.322866E+03     0.321832E+03     0.320635E+03     0.319266E+03     0.317715E+03     0.315980E+03     0.314059E+03     0.311955E+03     0.309678E+03     0.307241E+03     0.304660E+03     0.301958E+03     0.299162E+03     0.296299E+03     0.293401E+03     0.293401E+03
     0.293428E+03     0.293428E+03     0.296650E+03     0.299833E+03     0.302943E+03     0.305947E+03     0.308816E+03     0.311527E+03     0.314058E+03     0.316397E+03     0.318533E+03     0.320463E+03     0.322187E+03     0.323710E+03     0.325040E+03     0.326190E+03     0.327173E+03     0.328003E+03     0.328697E+03     0.329271E+03     0.329740E+03     0.330119E+03     0.330423E+03     0.330663E+03     0.330851E+03     0.330997E+03     0.331109E+03     0.331193E+03     0.331257E+03     0.331304E+03     0.331338E+03     0.331363E+03     0.331381E+03     0.331394E+03     0.331403E+03     0.331410E+03     0.331414E+03     0.331417E+03     0.331419E+03     0.331420E+03     0.331421E+03     0.331422E+03     0.331422E+03     0.331422E+03     0.331422E+03     0.331422E+03     0.331423E+03     0.331423E+03     0.331423E+03     0.331423E+03     0.331423E+03     0.331423E+03     0.331423E+03     0.331423E+03     0.331423E+03     0.331423E+03     0.331422E+03     0.331422E+03     0.331422E+03     0.331422E+03     0.331422E+03     0.331421E+03     0.331420E+03     0.331419E+03     0.331417E+03     0.331414E+03     0.331410E+03     0.331403E+03     0.331394E+03     0.331381E+03     0.331363E+03     0.331338E+03     0.331304E+03     0.331257E+03     0.331193E+03     0.331109E+03     0.330997E+03     0.330851E+03     0.330663E+03     0.330423E+03     0.330119E+03     0.329740E+03     0.329271E+03     0.328697E+03     0.328003E+03     0.327173E+03     0.326190E+03     0.325040E+03     0.323710E+03     0.322187E+03     0.320463E+03     0.318533E+03     0.316397E+03     0.314058E+03     0.311527E+03     0.308816E+03     0.305947E+03     0.302943E+03     0.299833E+03     0.296650E+03     0.293428E+03     0.293428E+03
     0.293452E+03     0.293452E+03     0.296971E+03     0.300447E+03     0.303842E+03     0.307122E+03     0.310255E+03     0.313215E+03     0.315979E+03     0.318533E+03     0.320866E+03     0.322973E+03     0.324855E+03     0.326518E+03     0.327971E+03     0.329226E+03     0.330299E+03     0.331206E+03     0.331964E+03     0.332590E+03     0.333103E+03     0.333517E+03     0.333849E+03     0.334111E+03     0.334316E+03     0.334475E+03     0.334597E+03     0.334690E+03     0.334759E+03     0.334810E+03     0.334848E+03     0.334875E+03     0.334895E+03     0.334909E+03     0.334919E+03     0.334926E+03     0.334931E+03     0.334934E+03     0.334936E+03     0.334937E+03     0.334938E+03     0.334939E+03     0.334939E+03     0.334940E+03     0.334940E+03     0.334940E+03     0.334940E+03     0.334940E+03     0.334940E+03     0.334940E+03     0.334940E+03     0.334940E+03     0.334940E+03     0.334940E+03     0.334940E+03     0.334940E+03     0.334940E+03     0.334940E+03     0.334940E+03     0.334939E+03     0.334939E+03     0.334938E+03     0.334937E+03     0.334936E+03     0.334934E+03     0.334931E+03     0.334926E+03     0.334919E+03     0.334909E+03     0.334895E+03     0.334875E+03     0.334848E+03     0.334810E+03     0.334759E+03     0.334690E+03     0.334597E+03     0.334475E+03     0.334316E+03     0.334111E+03     0.333849E+03     0.333517E+03     0.333103E+03     0.332590E+03     0.331964E+03     0.331206E+03     0.330299E+03     0.329226E+03     0.327971E+03     0.326518E+03     0.324855E+03     0.322973E+03     0.320866E+03     0.318533E+03     0.315979E+03     0.313215E+03     0.310255E+03     0.307122E+03     0.303842E+03     0.300447E+03     0.296971E+03     0.293452E+03     0.293452E+03
     0.293474E+03     0.293474E+03     0.297260E+03     0.301001E+03     0.304654E+03     0.308184E+03     0.311555E+03     0.314740E+03     0.317714E+03     0.320462E+03     0.322972E+03     0.325240E+03     0.327265E+03     0.329055E+03     0.330618E+03     0.331969E+03     0.333123E+03     0.334099E+03     0.334914E+03     0.335589E+03     0.336140E+03     0.336586E+03     0.336943E+03     0.337225E+03     0.337446E+03     0.337617E+03     0.337748E+03     0.337848E+03     0.337922E+03     0.337978E+03     0.338018E+03     0.338048E+03     0.338069E+03     0.338084E+03     0.338094E+03     0.338102E+03     0.338107E+03     0.338110E+03     0.338113E+03     0.338114E+03     0.338115E+03     0.338116E+03     0.338116E+03     0.338117E+03     0.338117E+03     0.338117E+03     0.338117E+03     0.338117E+03     0.338117E+03     0.338117E+03     0.338117E+03     0.338117E+03     0.338117E+03     0.338117E+03     0.338117E+03     0.338117E+03     0.338117E+03     0.338117E+03     0.338117E+03     0.338116E+03     0.338116E+03     0.338115E+03     0.338114E+03     0.338113E+03     0.338110E+03     0.338107E+03     0.338102E+03     0.338094E+03     0.338084E+03     0.338069E+03     0.338048E+03     0.338018E+03     0.337978E+03     0.337922E+03     0.337848E+03     0.337748E+03     0.337617E+03     0.337446E+03     0.337225E+03     0.336943E+03     0.336586E+03     0.336140E+03     0.335589E+03     0.334914E+03     0.334099E+03     0.333123E+03     0.331969E+03     0.330618E+03     0.329055E+03     0.327265E+03     0.325240E+03     0.322972E+03     0.320462E+03     0.317714E+03     0.314740E+03     0.311555E+03     0.308184E+03     0.304654E+03     0.301001E+03     0.297260E+03     0.293474E+03     0.293474E+03
     0.293494E+03     0.293494E+03     0.297519E+03     0.301495E+03     0.305379E+03     0.309132E+03     0.312716E+03     0.316101E+03     0.319264E+03     0.322185E+03     0.324854E+03     0.327264E+03     0.329418E+03     0.331320E+03     0.332982E+03     0.334418E+03     0.335646E+03     0.336683E+03     0.337550E+03     0.338267E+03     0.338853E+03     0.339327E+03     0.339706E+03     0.340006E+03     0.340241E+03     0.340423E+03     0.340563E+03     0.340668E+03     0.340748E+03     0.340806E+03     0.340850E+03     0.340881E+03     0.340903E+03     0.340919E+03     0.340931E+03     0.340939E+03     0.340944E+03     0.340948E+03     0.340950E+03     0.340952E+03     0.340953E+03     0.340954E+03     0.340954E+03     0.340954E+03     0.340955E+03     0.340955E+03     0.340955E+03     0.340955E+03     0.340955E+03     0.340955E+03     0.340955E+03     0.340955E+03     0.340955E+03     0.340955E+03     0.340955E+03     0.340955E+03     0.340955E+03     0.340955E+03     0.340954E+03     0.340954E+03     0.340954E+03     0.340953E+03     0.340952E+03     0.340950E+03     0.340948E+03     0.340944E+03     0.340939E+03     0.340931E+03     0.340919E+03     0.340903E+03     0.340881E+03     0.340850E+03     0.340806E+03     0.340748E+03     0.340668E+03     0.340563E+03     0.340423E+03     0.340241E+03     0.340006E+03     0.339706E+03     0.339327E+03     0.338853E+03     0.338267E+03     0.337550E+03     0.336683E+03     0.335646E+03     0.334418E+03     0.332982E+03     0.331320E+03     0.329418E+03     0.327264E+03     0.324854E+03     0.322185E+03     0.319264E+03     0.316101E+03     0.312716E+03     0.309132E+03     0.305379E+03     0.301495E+03     0.297519E+03     0.293494E+03     0.293494E+03
     0.293512E+03     0.293512E+03     0.297748E+03     0.301932E+03     0.306020E+03     0.309969E+03     0.313741E+03     0.317304E+03     0.320632E+03     0.323707E+03     0.326515E+03     0.329052E+03     0.331319E+03     0.333321E+03     0.335070E+03     0.336582E+03     0.337873E+03     0.338965E+03     0.339877E+03     0.340632E+03     0.341249E+03     0.341747E+03     0.342147E+03     0.342463E+03     0.342710E+03     0.342901E+03     0.343048E+03     0.343159E+03     0.343243E+03     0.343305E+03     0.343350E+03     0.343383E+03     0.343407E+03     0.343424E+03     0.343435E+03     0.343444E+03     0.343449E+03     0.343453E+03     0.343456E+03     0.343458E+03     0.343459E+03     0.343460E+03     0.343460E+03     0.343460E+03     0.343461E+03     0.343461E+03     0.343461E+03     0.343461E+03     0.343461E+03     0.343461E+03     0.343461E+03     0.343461E+03     0.343461E+03     0.343461E+03     0.343461E+03     0.343461E+03     0.343461E+03     0.343461E+03     0.343460E+03     0.343460E+03     0.343460E+03     0.343459E+03     0.343458E+03     0.343456E+03     0.343453E+03     0.343449E+03     0.343444E+03     0.343435E+03     0.343424E+03     0.343407E+03     0.343383E+03     0.343350E+03     0.343305E+03     0.343243E+03     0.343159E+03     0.343048E+03     0.342901E+03     0.342710E+03     0.342463E+03     0.342147E+03     0.341747E+03     0.341249E+03     0.340632E+03     0.339877E+03     0.338965E+03     0.337873E+03     0.336582E+03     0.335070E+03     0.333321E+03     0.331319E+03     0.329052E+03     0.326515E+03     0.323707E+03     0.320632E+03     0.317304E+03     0.313741E+03     0.309969E+03     0.306020E+03     0.301932E+03     0.297748E+03     0.293512E+03     0.293512E+03
